account_id,linked_phone,linked_device_id,kyc_address_hash,account_age_days,bank_name,bank_ifsc,account_status
ACC0017899,+919062460005,DEV017236,ADDR6407404498,1617,ICICI,ICIC0631777,active
ACC0017900,+918965223865,DEV001042,ADDR4696158395,601,PNB,PNB0947565,reported
ACC0017901,+919429391747,DEV017237,ADDR2226854527,863,SBI,SBI0520173,reported
ACC0017902,+917120685934,DEV017238,ADDR2023373756,1098,Kotak,KOTA0362327,active
ACC0017903,+918440294861,DEV017239,ADDR732351401,51,SBI,SBI0755109,reported
ACC0017904,+918112661235,DEV017240,ADDR4438620987,1844,SBI,SBI0704117,active
ACC0017905,+917670185034,DEV017241,ADDR269139098,1755,Axis,AXIS0327769,reported
ACC0017906,+918369951330,DEV017242,ADDR9266788320,1223,HDFC,HDFC0991091,active
ACC0017907,+917940862639,DEV017243,ADDR3145014652,668,HDFC,HDFC0301300,active
ACC0017908,+917356532162,DEV017244,ADDR4694921761,3540,SBI,SBI0801157,frozen
ACC0017909,+919045100819,DEV017245,ADDR1719037495,2486,ICICI,ICIC0713407,active
ACC0017910,+919731671410,DEV017246,ADDR7813763008,1748,Yes Bank,YES 0571637,active
ACC0017911,+917100959296,DEV017247,ADDR8235372017,2646,Axis,AXIS0387759,active
ACC0017912,+917555537124,DEV017248,ADDR7517482705,1377,SBI,SBI0469389,reported
ACC0017913,+919119033583,DEV017249,ADDR5585489571,810,SBI,SBI0299431,active
ACC0017914,+918988771855,DEV017250,ADDR4919203593,2466,ICICI,ICIC0735950,active
ACC0017915,+919083189441,DEV017251,ADDR7876391668,2819,PNB,PNB0166470,active
ACC0017916,+917741672668,DEV017252,ADDR3526608527,2384,Axis,AXIS0658095,active
ACC0017917,+917422119046,DEV017253,ADDR7714287283,2080,Yes Bank,YES 0144721,reported
ACC0017918,+919703285165,DEV017254,ADDR9026261572,38,SBI,SBI0284785,frozen
ACC0017919,+919928669976,DEV017255,ADDR2303635630,2339,IndusInd,INDU0344610,active
ACC0017920,+918966185181,DEV017256,ADDR5613454637,2268,PNB,PNB0667379,reported
ACC0017921,+919864243394,DEV017257,ADDR3709334391,1523,Kotak,KOTA0408319,reported
ACC0017922,+919209521053,DEV017258,ADDR6778704614,912,SBI,SBI0683488,active
ACC0017923,+919415464836,DEV017259,ADDR3800291039,3574,SBI,SBI0562311,reported
ACC0017924,+919813492990,DEV017260,ADDR9857603360,1388,HDFC,HDFC0530565,reported
ACC0017925,+919113399790,DEV017261,ADDR3857371881,1014,IndusInd,INDU0188351,active
ACC0017926,+917662160400,DEV017262,ADDR2522942185,2586,ICICI,ICIC0923022,active
ACC0017927,+919319034343,DEV017263,ADDR3719537394,1774,Yes Bank,YES 0770039,frozen
ACC0017928,+918949625982,DEV017264,ADDR3067887345,2047,Kotak,KOTA0418482,active
ACC0017929,+919183659891,DEV017265,ADDR7282982102,2376,SBI,SBI0418411,active
ACC0017930,+917663731910,DEV017266,ADDR3145269328,1364,Axis,AXIS0367404,active
ACC0017931,+918666891935,DEV017267,ADDR7275838413,581,SBI,SBI0334731,reported
ACC0017932,+918461399305,DEV017268,ADDR533774095,636,Yes Bank,YES 0867471,active
ACC0017933,+917039082687,DEV017269,ADDR9236446812,3431,SBI,SBI0850886,active
ACC0017934,+917204109879,DEV017270,ADDR4998332571,1859,Kotak,KOTA0988379,active
ACC0017935,+919688605130,DEV017271,ADDR7863914242,1539,ICICI,ICIC0335503,active
ACC0017936,+917878492843,DEV017272,ADDR2936960308,1186,HDFC,HDFC0802153,active
ACC0017937,+917338219180,DEV017273,ADDR7906874693,2642,IndusInd,INDU0808681,active
ACC0017938,+917734956596,DEV017274,ADDR5140806591,3334,HDFC,HDFC0905569,active
ACC0017939,+917897067458,DEV017275,ADDR9784848524,2813,SBI,SBI0562597,reported
ACC0017940,+918602239955,DEV017276,ADDR5077615759,1964,Axis,AXIS0343109,active
ACC0017941,+918216999131,DEV029553,ADDR7641763572,1751,PNB,PNB0496091,reported
ACC0017942,+919203791419,DEV017277,ADDR3384034874,3164,Kotak,KOTA0908595,active
ACC0017943,+917990426671,DEV017278,ADDR3085254532,3129,ICICI,ICIC0775393,active
ACC0017944,+918867927220,DEV017279,ADDR2854441013,1442,Axis,AXIS0777331,active
ACC0017945,+918809255025,DEV017280,ADDR2516444880,3520,Yes Bank,YES 0138792,active
ACC0017946,+917672486181,DEV017281,ADDR6644536963,3025,Yes Bank,YES 0750620,active
ACC0017947,+917317980591,DEV017282,ADDR6789218545,3093,SBI,SBI0986778,frozen
ACC0017948,+918367571632,DEV017283,ADDR6362217421,234,HDFC,HDFC0164945,active
ACC0017949,+917976162181,DEV017284,ADDR7809294939,500,SBI,SBI0636965,active
ACC0017950,+919652969118,DEV017285,ADDR1720500945,1109,IndusInd,INDU0445283,active
ACC0017951,+918614823318,DEV017286,ADDR6432824355,2785,Yes Bank,YES 0559650,active
ACC0017952,+919106146603,DEV017287,ADDR9798776946,312,PNB,PNB0455939,active
ACC0017953,+917484257794,DEV017288,ADDR9943272430,330,PNB,PNB0333543,active
ACC0017954,+919361996810,DEV017289,ADDR6889399675,144,HDFC,HDFC0915701,active
ACC0017955,+917903715346,DEV017290,ADDR8002304489,724,SBI,SBI0874016,reported
ACC0017956,+917631613059,DEV017291,ADDR3613629875,3356,SBI,SBI0590570,active
ACC0017957,+917925096114,DEV017292,ADDR7405973542,2640,Axis,AXIS0732134,active
ACC0017958,+919527039239,DEV017293,ADDR6054737216,2625,SBI,SBI0420822,active
ACC0017959,+918409511431,DEV017294,ADDR3433830393,1088,SBI,SBI0564296,active
ACC0017960,+917847810573,DEV017295,ADDR7393704805,2292,HDFC,HDFC0511404,frozen
ACC0017961,+917023093996,DEV017296,ADDR4614036227,2849,SBI,SBI0890368,active
ACC0017962,+917634136721,DEV017297,ADDR5610938764,1957,HDFC,HDFC0326569,active
ACC0017963,+917303555709,DEV017298,ADDR1239176126,3129,Kotak,KOTA0209773,reported
ACC0017964,+918467194138,DEV017299,ADDR9062884479,2091,SBI,SBI0654306,active
ACC0017965,+918445725211,DEV017300,ADDR5247879042,1204,Yes Bank,YES 0850074,active
ACC0017966,+919445695139,DEV017301,ADDR2738681099,2342,Kotak,KOTA0328397,active
ACC0017967,+918496932197,DEV017302,ADDR4865683937,3444,ICICI,ICIC0785689,reported
ACC0017968,+917799143346,DEV017303,ADDR3785310567,3022,Kotak,KOTA0367310,frozen
ACC0017969,+917670610120,DEV017304,ADDR7961690929,1834,HDFC,HDFC0288451,active
ACC0017970,+917916376463,DEV017305,ADDR4675087146,2190,Kotak,KOTA0844992,active
ACC0017971,+919544932140,DEV017306,ADDR746949531,3562,Yes Bank,YES 0700232,active
ACC0017972,+919693781332,DEV024062,ADDR1438677245,2739,Yes Bank,YES 0116816,active
ACC0017973,+918005140686,DEV017307,ADDR5041632466,1849,SBI,SBI0113661,reported
ACC0017974,+917453560563,DEV017308,ADDR4005735126,1047,Yes Bank,YES 0266144,active
ACC0017975,+918453342210,DEV017309,ADDR4040786163,3309,Kotak,KOTA0399379,active
ACC0017976,+919566368292,DEV017310,ADDR9735890687,3565,PNB,PNB0722475,reported
ACC0017977,+919844300361,DEV017311,ADDR8358281680,286,SBI,SBI0274000,active
ACC0017978,+919945727414,DEV017312,ADDR4475994942,145,SBI,SBI0773480,active
ACC0017979,+917341308068,DEV017313,ADDR3281087825,446,HDFC,HDFC0610868,reported
ACC0017980,+917150667865,DEV017314,ADDR9924430598,1429,Axis,AXIS0663315,active
ACC0017981,+918533677843,DEV017315,ADDR9620075654,608,SBI,SBI0934846,active
ACC0017982,+919993802804,DEV017316,ADDR7274627622,3223,Kotak,KOTA0458500,frozen
ACC0017983,+917400744741,DEV017317,ADDR6381004322,3339,IndusInd,INDU0264699,active
ACC0017984,+919338286922,DEV017318,ADDR5661025830,683,HDFC,HDFC0988090,active
ACC0017985,+918439454041,DEV017319,ADDR7606346686,3031,IndusInd,INDU0312507,reported
ACC0017986,+917180413433,DEV017320,ADDR4763756195,541,Axis,AXIS0409752,reported
ACC0017987,+919812925957,DEV017321,ADDR4827796348,2880,HDFC,HDFC0518900,active
ACC0017988,+919079093076,DEV017322,ADDR9072643445,1352,HDFC,HDFC0859635,active
ACC0017989,+919435111252,DEV017323,ADDR2643401819,175,ICICI,ICIC0790469,active
ACC0017990,+919071958122,DEV017324,ADDR775292294,1580,Axis,AXIS0182231,active
ACC0017991,+917536876309,DEV017325,ADDR1630214226,3008,Axis,AXIS0432760,active
ACC0017992,+917704089395,DEV017326,ADDR9595846436,3408,HDFC,HDFC0172762,active
ACC0017993,+919182330748,DEV017327,ADDR7023419462,468,HDFC,HDFC0927843,reported
ACC0017994,+919402108313,DEV017959,ADDR6394646652,3056,ICICI,ICIC0267404,reported
ACC0017995,+917434997283,DEV017328,ADDR8289405889,1091,IndusInd,INDU0216771,frozen
ACC0017996,+917212916179,DEV017329,ADDR335630823,1710,Axis,AXIS0892192,active
ACC0017997,+919395668535,DEV017330,ADDR193379891,423,IndusInd,INDU0953808,active
ACC0017998,+919487161643,DEV017331,ADDR5449254072,3552,HDFC,HDFC0547216,active
ACC0017999,+917479563111,DEV017332,ADDR1939821953,2890,HDFC,HDFC0615835,active
ACC0018000,+919396588983,DEV017333,ADDR6427371073,2355,HDFC,HDFC0522829,frozen
ACC0018001,+919981796874,DEV017334,ADDR2622351931,2661,Axis,AXIS0870859,active
ACC0018002,+919168284375,DEV017335,ADDR8197585601,3192,ICICI,ICIC0104749,active
ACC0018003,+918907514397,DEV017336,ADDR359481805,549,SBI,SBI0960467,active
ACC0018004,+917035491732,DEV017337,ADDR5925300378,920,SBI,SBI0648448,reported
ACC0018005,+919220599501,DEV017338,ADDR6234824806,165,SBI,SBI0738092,active
ACC0018006,+919577487650,DEV017339,ADDR2240286412,1800,Yes Bank,YES 0528760,active
ACC0018007,+919399189134,DEV017340,ADDR2801932387,1818,ICICI,ICIC0146372,active
ACC0018008,+918431966751,DEV017341,ADDR1346196685,137,Axis,AXIS0192929,active
ACC0018009,+917208606491,DEV017342,ADDR5396544642,2424,Kotak,KOTA0120690,active
ACC0018010,+917178808415,DEV017343,ADDR1988625838,62,SBI,SBI0496460,frozen
ACC0018011,+917211587097,DEV017344,ADDR8326945554,2900,ICICI,ICIC0547949,active
ACC0018012,+917947870617,DEV017345,ADDR44391320,2583,IndusInd,INDU0432757,active
ACC0018013,+919265171126,DEV017346,ADDR8427906925,2980,Yes Bank,YES 0630238,active
ACC0018014,+919349980133,DEV017347,ADDR2015888729,458,Kotak,KOTA0751881,active
ACC0018015,+919707363327,DEV017348,ADDR5282199195,3180,Axis,AXIS0567433,active
ACC0018016,+919627983166,DEV017349,ADDR8034303900,2013,Axis,AXIS0626424,active
ACC0018017,+917430634842,DEV017350,ADDR5842775506,3155,Kotak,KOTA0810592,reported
ACC0018018,+917435468524,DEV017351,ADDR2620851028,2549,Yes Bank,YES 0267840,active
ACC0018019,+917950387094,DEV017352,ADDR8724460687,2406,Yes Bank,YES 0839960,active
ACC0018020,+917552078242,DEV017353,ADDR6716825045,146,SBI,SBI0425513,active
ACC0018021,+917135004246,DEV017354,ADDR1714627757,2534,ICICI,ICIC0235722,active
ACC0018022,+917994524530,DEV017355,ADDR2318499574,1654,PNB,PNB0870753,frozen
ACC0018023,+918714988009,DEV017356,ADDR908052371,3104,SBI,SBI0487469,reported
ACC0018024,+917094074821,DEV017357,ADDR182968533,2506,PNB,PNB0988701,frozen
ACC0018025,+919416722234,DEV017358,ADDR3066482230,299,SBI,SBI0542021,reported
ACC0018026,+918697997873,DEV017359,ADDR7896629248,3250,IndusInd,INDU0478046,active
ACC0018027,+917124943934,DEV031108,ADDR1464009129,257,Yes Bank,YES 0679196,active
ACC0018028,+917821111138,DEV017360,ADDR8539409879,1113,ICICI,ICIC0237149,active
ACC0018029,+917973795417,DEV017361,ADDR9249492106,814,PNB,PNB0892158,active
ACC0018030,+919118296055,DEV017362,ADDR5254430359,3556,IndusInd,INDU0704645,active
ACC0018031,+918185011697,DEV017363,ADDR2287428456,584,Axis,AXIS0329148,active
ACC0018032,+919419588841,DEV017364,ADDR9260069782,3087,ICICI,ICIC0683838,active
ACC0018033,+918720537535,DEV017365,ADDR1557513255,834,ICICI,ICIC0957720,active
ACC0018034,+917307386616,DEV017366,ADDR9053819081,2385,Yes Bank,YES 0445657,active
ACC0018035,+917724133626,DEV017367,ADDR3157495417,357,SBI,SBI0362713,active
ACC0018036,+918726377240,DEV017368,ADDR6796144177,1448,IndusInd,INDU0836568,active
ACC0018037,+919498583474,DEV017369,ADDR7182489383,2285,SBI,SBI0769639,active
ACC0018038,+917007629918,DEV017370,ADDR7622480927,2604,IndusInd,INDU0143521,active
ACC0018039,+918934894843,DEV017371,ADDR7294750101,3188,Kotak,KOTA0758457,active
ACC0018040,+917568249838,DEV017372,ADDR5691073576,2984,SBI,SBI0791042,active
ACC0018041,+919157448702,DEV017373,ADDR4078751512,1907,ICICI,ICIC0415142,active
ACC0018042,+917259053395,DEV017374,ADDR9746172727,1127,PNB,PNB0856965,active
ACC0018043,+919019611933,DEV017375,ADDR761674865,975,HDFC,HDFC0408889,active
ACC0018044,+919592301650,DEV017376,ADDR6586428925,3624,IndusInd,INDU0756415,active
ACC0018045,+918069979866,DEV017377,ADDR5251309755,2232,SBI,SBI0453106,active
ACC0018046,+919983426974,DEV017378,ADDR9835476012,3319,SBI,SBI0118625,active
ACC0018047,+918231680890,DEV017379,ADDR2429167327,1600,Axis,AXIS0822907,active
ACC0018048,+919752489603,DEV004776,ADDR5745046723,1787,Yes Bank,YES 0343859,frozen
ACC0018049,+918254706372,DEV017380,ADDR932873904,3019,Axis,AXIS0702156,active
ACC0018050,+918845434724,DEV017381,ADDR5313089435,2646,Yes Bank,YES 0677277,active
ACC0018051,+919601015392,DEV017382,ADDR8152195680,756,IndusInd,INDU0518803,active
ACC0018052,+918622066041,DEV017383,ADDR6936510515,1926,PNB,PNB0303044,active
ACC0018053,+919607143304,DEV017384,ADDR2900436994,802,Kotak,KOTA0652605,reported
ACC0018054,+917009448396,DEV017385,ADDR8413314382,2784,SBI,SBI0308129,active
ACC0018055,+919743126886,DEV017386,ADDR4204482212,138,ICICI,ICIC0882765,active
ACC0018056,+919486284692,DEV017387,ADDR7905679016,3023,SBI,SBI0366087,frozen
ACC0018057,+917485441025,DEV017388,ADDR865097779,3393,ICICI,ICIC0495324,active
ACC0018058,+917205752607,DEV017389,ADDR9760945829,114,ICICI,ICIC0509000,active
ACC0018059,+917671516294,DEV017390,ADDR7841072480,2312,Axis,AXIS0731948,active
ACC0018060,+917928281167,DEV017391,ADDR4194856520,316,ICICI,ICIC0892189,active
ACC0018061,+917340633423,DEV017392,ADDR9246245934,1333,HDFC,HDFC0123764,active
ACC0018062,+919480744451,DEV017393,ADDR3265050672,1248,SBI,SBI0648588,active
ACC0018063,+918035979572,DEV017394,ADDR3941056084,1911,SBI,SBI0225623,reported
ACC0018064,+918901228976,DEV017395,ADDR4128479729,3351,SBI,SBI0369997,reported
ACC0018065,+918568154269,DEV020047,ADDR6474213235,1700,ICICI,ICIC0408505,frozen
ACC0018066,+919495930775,DEV017396,ADDR1215861519,1471,ICICI,ICIC0736652,active
ACC0018067,+919737600970,DEV017397,ADDR6305852475,365,SBI,SBI0656854,frozen
ACC0018068,+919897246085,DEV017398,ADDR4189414462,3242,Yes Bank,YES 0510310,reported
ACC0018069,+919167618262,DEV017399,ADDR9422410401,1169,Axis,AXIS0145664,active
ACC0018070,+917266401967,DEV017400,ADDR1211650521,1704,HDFC,HDFC0244122,active
ACC0018071,+918162214210,DEV017401,ADDR3365901211,364,PNB,PNB0734410,active
ACC0018072,+918151339228,DEV017402,ADDR2891350529,1075,Kotak,KOTA0845682,active
ACC0018073,+918732217382,DEV017403,ADDR9542764144,2033,SBI,SBI0524072,active
ACC0018074,+917008939749,DEV017404,ADDR7573159014,3290,HDFC,HDFC0932208,active
ACC0018075,+917023321930,DEV017405,ADDR1674436893,1220,Kotak,KOTA0446807,active
ACC0018076,+919121166626,DEV017406,ADDR4489829024,2059,SBI,SBI0336064,active
ACC0018077,+919470092064,DEV017407,ADDR2156359642,3199,SBI,SBI0292212,active
ACC0018078,+917348296349,DEV017408,ADDR5383722220,1334,IndusInd,INDU0820719,active
ACC0018079,+919596504513,DEV017409,ADDR9588023414,1097,ICICI,ICIC0682896,active
ACC0018080,+918084599909,DEV017410,ADDR1346011258,190,SBI,SBI0844148,active
ACC0018081,+919518054233,DEV017411,ADDR9951120426,3316,HDFC,HDFC0333762,active
ACC0018082,+917732721908,DEV017412,ADDR101141721,431,ICICI,ICIC0180455,reported
ACC0018083,+917926371163,DEV017413,ADDR7646707884,809,Yes Bank,YES 0461290,active
ACC0018084,+918418819098,DEV017414,ADDR2358844294,534,Axis,AXIS0794992,frozen
ACC0018085,+919659506206,DEV017415,ADDR9918515633,2591,Yes Bank,YES 0311186,active
ACC0018086,+919973621860,DEV017416,ADDR6581142011,1350,HDFC,HDFC0123235,active
ACC0018087,+919836154077,DEV017417,ADDR3382125055,2582,HDFC,HDFC0602657,reported
ACC0018088,+917684032163,DEV017418,ADDR9186540444,2228,ICICI,ICIC0117463,active
ACC0018089,+917258166131,DEV017419,ADDR4149592431,84,SBI,SBI0588946,active
ACC0018090,+917760394517,DEV017420,ADDR9259395225,1143,SBI,SBI0730114,reported
ACC0018091,+919085842538,DEV017421,ADDR1725000468,44,SBI,SBI0936666,reported
ACC0018092,+917903790562,DEV017422,ADDR9335459864,267,SBI,SBI0209476,active
ACC0018093,+919866708161,DEV017423,ADDR1645181866,1742,ICICI,ICIC0747987,reported
ACC0018094,+917233442443,DEV017424,ADDR6007531916,988,Yes Bank,YES 0144509,active
ACC0018095,+918326175176,DEV017425,ADDR5079940276,352,SBI,SBI0934591,reported
ACC0018096,+919480482838,DEV017426,ADDR4585021756,1509,Axis,AXIS0405646,active
ACC0018097,+919434633379,DEV017427,ADDR6194444231,1665,Yes Bank,YES 0839733,active
ACC0018098,+919104636633,DEV017428,ADDR2142319751,3622,SBI,SBI0652450,frozen
ACC0018099,+919274659199,DEV017429,ADDR4287890724,2424,Yes Bank,YES 0829833,frozen
ACC0018100,+917146186663,DEV017430,ADDR3298893622,1452,PNB,PNB0620293,active
ACC0018101,+918409552132,DEV017431,ADDR6141998397,1743,SBI,SBI0641469,active
ACC0018102,+918387343233,DEV017432,ADDR627884022,352,Yes Bank,YES 0545466,reported
ACC0018103,+917200426013,DEV017433,ADDR8794291060,1429,PNB,PNB0123985,active
ACC0018104,+917457471134,DEV017434,ADDR6752617470,2133,SBI,SBI0179380,active
ACC0018105,+918276897519,DEV017435,ADDR6018389334,105,Yes Bank,YES 0476348,active
ACC0018106,+918193918328,DEV017436,ADDR3833588332,3359,IndusInd,INDU0165132,active
ACC0018107,+918225003835,DEV025490,ADDR6189847371,1894,PNB,PNB0640661,frozen
ACC0018108,+917941573438,DEV017437,ADDR1630822640,2877,IndusInd,INDU0845314,reported
ACC0018109,+917015714342,DEV017438,ADDR3893114195,1027,HDFC,HDFC0902315,active
ACC0018110,+917422538170,DEV017439,ADDR486798862,3057,IndusInd,INDU0768232,active
ACC0018111,+917448373702,DEV017440,ADDR3425653732,1357,Axis,AXIS0940658,active
ACC0018112,+917287914966,DEV017441,ADDR1166752305,3390,PNB,PNB0336865,active
ACC0018113,+919689917492,DEV017442,ADDR6318036001,1920,Yes Bank,YES 0350345,frozen
ACC0018114,+918844375491,DEV017443,ADDR6042366035,2334,Axis,AXIS0390614,active
ACC0018115,+919090041367,DEV017444,ADDR8977166888,767,Kotak,KOTA0948687,active
ACC0018116,+917119365106,DEV017445,ADDR3775334982,3631,PNB,PNB0434211,active
ACC0018117,+918482585771,DEV017446,ADDR5083414603,727,Yes Bank,YES 0173861,active
ACC0018118,+917451584316,DEV017447,ADDR1374883114,150,HDFC,HDFC0288060,active
ACC0018119,+917589809759,DEV017448,ADDR1306943435,1622,HDFC,HDFC0735624,active
ACC0018120,+919946308023,DEV017449,ADDR7056557480,3052,HDFC,HDFC0653452,active
ACC0018121,+917315618500,DEV017450,ADDR2694455325,3364,ICICI,ICIC0256203,active
ACC0018122,+917245633602,DEV017451,ADDR6498124487,3132,Kotak,KOTA0732184,active
ACC0018123,+919036456712,DEV017452,ADDR5010349534,2032,SBI,SBI0776954,active
ACC0018124,+917696751447,DEV039143,ADDR714074474,3348,ICICI,ICIC0880001,frozen
ACC0018125,+918346456031,DEV017453,ADDR221930311,1811,SBI,SBI0363685,active
ACC0018126,+918053646974,DEV017454,ADDR7446740581,1760,PNB,PNB0463921,active
ACC0018127,+918381060244,DEV017455,ADDR8439206085,684,SBI,SBI0386653,active
ACC0018128,+917848308547,DEV017456,ADDR2188540536,2881,ICICI,ICIC0890177,active
ACC0018129,+918521934849,DEV017457,ADDR1687677968,1174,HDFC,HDFC0191186,active
ACC0018130,+919915877361,DEV017458,ADDR8413187579,736,SBI,SBI0632626,active
ACC0018131,+918260605120,DEV017459,ADDR3890206255,1367,HDFC,HDFC0318874,active
ACC0018132,+919930432725,DEV017460,ADDR6557654450,2213,PNB,PNB0308982,active
ACC0018133,+917720340392,DEV017461,ADDR5367174609,1007,SBI,SBI0916567,active
ACC0018134,+918057027448,DEV017462,ADDR1371710423,1328,Kotak,KOTA0620275,active
ACC0018135,+918832964188,DEV017463,ADDR9784141538,1225,SBI,SBI0687273,active
ACC0018136,+918590075416,DEV017464,ADDR7294704888,2188,HDFC,HDFC0646178,active
ACC0018137,+919875168788,DEV017465,ADDR941508067,2614,PNB,PNB0213299,active
ACC0018138,+917903633671,DEV017466,ADDR2257893259,2475,HDFC,HDFC0419102,active
ACC0018139,+919057108820,DEV017467,ADDR5285712891,541,ICICI,ICIC0782208,active
ACC0018140,+918493911188,DEV017468,ADDR9300631896,1286,SBI,SBI0615326,active
ACC0018141,+918599998806,DEV017469,ADDR366099784,2377,Axis,AXIS0889329,active
ACC0018142,+919286840742,DEV017470,ADDR9804661837,812,SBI,SBI0842897,active
ACC0018143,+918137497007,DEV017471,ADDR4517058179,281,Yes Bank,YES 0422506,active
ACC0018144,+919607740949,DEV017472,ADDR2874143524,1194,IndusInd,INDU0251734,active
ACC0018145,+917411875602,DEV017473,ADDR3696402642,2486,IndusInd,INDU0467062,active
ACC0018146,+917538769167,DEV017474,ADDR1275403962,2433,Kotak,KOTA0124783,active
ACC0018147,+919729407717,DEV017475,ADDR8346000329,499,PNB,PNB0580097,frozen
ACC0018148,+919360982440,DEV017476,ADDR2437247491,2480,PNB,PNB0941767,active
ACC0018149,+917770049417,DEV017477,ADDR9937347520,733,Yes Bank,YES 0423498,active
ACC0018150,+918648790122,DEV017478,ADDR4870002607,2713,SBI,SBI0333175,frozen
ACC0018151,+918331772871,DEV017479,ADDR1092183994,2080,PNB,PNB0651929,active
ACC0018152,+917788251593,DEV017480,ADDR3117838333,488,SBI,SBI0985165,active
ACC0018153,+918311334643,DEV017481,ADDR7132322640,1297,HDFC,HDFC0239332,active
ACC0018154,+919437156302,DEV017482,ADDR7007611098,2993,SBI,SBI0148049,active
ACC0018155,+917350576239,DEV017483,ADDR9455362688,1596,Yes Bank,YES 0960650,active
ACC0018156,+918154959668,DEV017484,ADDR6718873957,2521,PNB,PNB0309714,reported
ACC0018157,+919216564631,DEV017485,ADDR2399242591,2738,SBI,SBI0723727,reported
ACC0018158,+918435155179,DEV017486,ADDR7104920485,140,HDFC,HDFC0472817,active
