call_id,caller_id,callee_id,call_timestamp,call_duration_sec,is_spoofed_number,call_frequency_24h
CALL0005141,+918192378994,+917553722548,2024-09-05 06:00:00,365,0,3
CALL0005142,+917386983660,+917813366063,2024-07-28 19:00:00,100,0,2
CALL0005143,+919332667401,+917387052677,2024-12-06 23:00:00,73,0,1
CALL0005144,+918282325732,+917163031295,2024-04-12 16:00:00,72,0,1
CALL0005145,+919614200615,+918759434936,2024-01-31 18:00:00,319,0,1
CALL0005146,+918658975828,+917557278826,2024-02-12 02:00:00,218,0,2
CALL0005147,+919249712281,+917111705294,2024-07-24 05:00:00,229,0,2
CALL0005148,+918556438749,+917191957977,2024-05-29 01:00:00,247,0,1
CALL0005149,+918833219947,+917309288988,2024-01-25 05:00:00,103,0,3
CALL0005150,+919099446917,+917580230447,2024-12-08 16:00:00,60,0,3
CALL0005151,+918196414729,+917952572172,2024-11-17 17:00:00,352,0,1
CALL0005152,+917312144246,+917174972955,2024-03-03 16:00:00,242,0,3
CALL0005153,+918033777481,+917896842077,2024-01-10 20:00:00,239,0,3
CALL0005154,+917336820960,+919742776040,2024-08-24 01:00:00,46,0,3
CALL0005155,+919039839872,+919422470309,2024-09-07 10:00:00,85,0,3
CALL0005156,+919594252613,+917229822021,2024-01-31 04:00:00,302,0,1
CALL0005157,+918570712518,+917978881320,2024-06-13 23:00:00,104,0,1
CALL0005158,+918439855928,+919846672227,2024-12-18 19:00:00,90,0,1
CALL0005159,+918116451037,+918351585573,2024-04-13 12:00:00,74,0,2
CALL0005160,+918772478984,+919395728640,2024-03-26 18:00:00,34,0,1
CALL0005161,+917351122194,+917785332384,2024-09-14 08:00:00,264,0,2
CALL0005162,+917807655548,+918227991245,2024-09-22 19:00:00,337,0,1
CALL0005163,+917601113419,+918899957906,2024-08-22 16:00:00,16,0,1
CALL0005164,+918290465496,+918177053694,2024-12-27 01:00:00,82,0,2
CALL0005165,+918955599959,+919009274208,2024-12-26 06:00:00,12,0,2
CALL0005166,+919168948553,+919544148758,2024-08-17 11:00:00,86,0,1
CALL0005167,+918987928210,+919222366300,2024-09-28 11:00:00,87,0,1
CALL0005168,+917909477987,+917653906586,2024-05-11 01:00:00,309,0,2
CALL0005169,+918573927315,+917001003684,2024-02-14 06:00:00,187,0,1
CALL0005170,+918060998960,+919968359829,2024-08-26 16:00:00,210,0,1
CALL0005171,+919154696022,+918865878686,2024-04-02 19:00:00,90,0,3
CALL0005172,+917114615544,+917146910163,2024-03-19 23:00:00,301,0,3
CALL0005173,+917249266649,+917115993340,2024-12-07 17:00:00,81,0,1
CALL0005174,+919076186128,+918295500185,2024-01-05 05:00:00,373,0,3
CALL0005175,+917493046254,+917534776852,2024-04-19 23:00:00,123,0,1
CALL0005176,+917375482968,+918953021725,2024-04-02 01:00:00,169,0,3
CALL0005177,+919552020125,+917461993642,2024-11-01 19:00:00,230,0,3
CALL0005178,+919168246506,+919368517256,2024-02-07 00:00:00,302,0,3
CALL0005179,+917743962451,+918965761232,2024-08-06 04:00:00,340,0,1
CALL0005180,+917447344032,+918094229619,2024-11-30 06:00:00,312,0,3
CALL0005181,+918318256925,+918186913862,2024-09-17 09:00:00,266,0,2
CALL0005182,+919641155277,+918176411041,2024-05-19 18:00:00,173,0,3
CALL0005183,+918623870284,+919089698010,2024-07-31 13:00:00,122,0,1
CALL0005184,+917780345604,+917684403984,2024-04-29 21:00:00,31,0,3
CALL0005185,+917724864651,+918505323238,2024-09-29 16:00:00,182,0,1
CALL0005186,+919949266792,+917566429166,2024-03-10 13:00:00,384,0,2
CALL0005187,+917099435257,+919350136533,2024-01-27 21:00:00,397,0,1
CALL0005188,+919558070091,+917106932756,2024-06-05 00:00:00,340,0,1
CALL0005189,+919542676138,+919601227250,2024-02-01 12:00:00,284,0,1
CALL0005190,+918706373251,+918500228652,2024-07-25 21:00:00,211,0,2
CALL0005191,+919019367406,+919992708338,2024-02-20 11:00:00,23,0,1
CALL0005192,+919010559688,+918465320285,2024-02-23 02:00:00,208,0,3
CALL0005193,+918460426432,+917185531687,2024-05-31 11:00:00,64,0,3
CALL0005194,+919259678475,+918339736928,2024-04-05 14:00:00,374,0,1
CALL0005195,+919476385041,+917353651919,2024-03-25 22:00:00,277,0,2
CALL0005196,+917445360633,+919870273318,2024-11-15 15:00:00,254,0,2
CALL0005197,+919432051115,+919270513249,2024-03-06 19:00:00,207,0,3
CALL0005198,+918766054734,+918838367647,2024-01-12 16:00:00,361,0,3
CALL0005199,+918611452782,+917666368192,2024-12-30 04:00:00,320,0,1
CALL0005200,+917099922676,+919324609571,2024-10-20 17:00:00,221,0,1
CALL0005201,+919395728640,+917684403984,2024-02-25 17:00:00,76,0,3
CALL0005202,+917854929912,+918144163134,2024-01-30 20:00:00,263,0,3
CALL0005203,+918314557345,+919736445968,2024-10-06 16:00:00,382,0,1
CALL0005204,+917890590504,+919432051115,2024-06-11 11:00:00,288,0,2
CALL0005205,+917342999385,+918766054734,2024-09-01 19:00:00,139,0,1
CALL0005206,+917342999385,+917608372421,2024-03-05 16:00:00,231,0,1
CALL0005207,+917219956734,+919179871262,2024-05-13 05:00:00,360,0,1
CALL0005208,+919852251240,+918093771914,2024-05-28 12:00:00,38,0,2
CALL0005209,+918164487525,+918216489559,2024-10-12 21:00:00,155,0,1
CALL0005210,+919352526372,+919091911795,2024-07-29 23:00:00,63,0,3
CALL0005211,+918284311701,+918917299850,2024-04-23 20:00:00,186,0,3
CALL0005212,+919994878942,+919211448353,2024-07-21 19:00:00,320,0,1
CALL0005213,+917476234239,+918686888206,2024-06-14 12:00:00,361,0,3
CALL0005214,+918551040717,+919468069197,2024-04-09 03:00:00,233,0,2
CALL0005215,+917277992326,+919461498904,2024-09-03 18:00:00,205,0,3
CALL0005216,+918991990514,+918935474246,2024-07-24 22:00:00,104,0,3
CALL0005217,+917135214868,+917602511720,2024-09-02 16:00:00,88,0,1
CALL0005218,+917662144087,+917301117467,2024-11-02 08:00:00,190,0,1
CALL0005219,+919177600847,+917258461081,2024-09-30 21:00:00,212,0,3
CALL0005220,+917373697530,+917384077099,2024-06-14 10:00:00,286,0,1
CALL0005221,+918474580909,+919942601200,2024-09-22 05:00:00,344,0,2
CALL0005222,+919418200134,+918277488275,2024-08-08 00:00:00,175,0,1
CALL0005223,+917386532853,+917724864651,2024-03-06 19:00:00,332,0,2
CALL0005224,+918132577341,+917103235302,2024-02-01 19:00:00,153,0,3
CALL0005225,+917568143504,+918922252833,2024-08-02 13:00:00,287,0,3
CALL0005226,+917387224994,+919400756599,2024-02-09 13:00:00,104,0,1
CALL0005227,+919955494522,+919381760480,2024-06-23 07:00:00,204,0,3
CALL0005228,+917492711016,+918227991245,2024-05-07 10:00:00,319,0,2
CALL0005229,+918835335646,+917323050164,2024-08-17 07:00:00,208,0,3
CALL0005230,+917379547237,+917099922676,2024-01-16 03:00:00,14,0,2
CALL0005231,+918300219587,+919896109964,2024-12-20 09:00:00,306,0,3
CALL0005232,+917027560364,+917816200289,2024-06-02 13:00:00,74,0,2
CALL0005233,+918393295253,+917916317179,2024-07-03 07:00:00,359,0,1
CALL0005234,+919615778959,+917469755522,2024-02-15 20:00:00,159,0,3
CALL0005235,+917784877166,+917559898984,2024-11-16 21:00:00,11,0,3
CALL0005236,+917385380459,+918141329092,2024-10-14 11:00:00,19,0,3
CALL0005237,+918991990514,+919256490930,2024-05-31 01:00:00,380,0,3
CALL0005238,+917281252691,+918521965287,2024-08-22 23:00:00,231,0,3
CALL0005239,+918917299850,+917608372421,2024-09-06 00:00:00,65,0,3
CALL0005240,+919177600847,+918084506176,2024-11-23 13:00:00,241,0,3
CALL0005241,+919942601200,+917137548263,2024-04-16 08:00:00,190,0,2
CALL0005242,+918927871793,+918387738611,2024-06-28 13:00:00,56,0,3
CALL0005243,+917669368276,+918717316750,2024-06-28 08:00:00,144,0,3
CALL0005244,+918655341260,+918345359500,2024-01-15 19:00:00,95,0,1
CALL0005245,+918532297071,+917742197428,2024-11-17 21:00:00,203,0,3
CALL0005246,+919352915703,+917106932756,2024-01-16 19:00:00,192,0,2
CALL0005247,+919133702594,+919363689871,2024-11-08 13:00:00,153,0,3
CALL0005248,+918299681784,+918841286305,2024-08-19 13:00:00,38,0,1
CALL0005249,+917381385977,+918551144918,2024-09-21 06:00:00,153,0,3
CALL0005250,+919632277227,+918838367647,2024-06-19 04:00:00,104,0,3
CALL0005251,+919488516285,+917608372421,2024-08-04 14:00:00,79,0,3
CALL0005252,+917807938042,+918265093996,2024-04-01 05:00:00,322,0,2
CALL0005253,+917555170329,+918733786264,2024-12-11 03:00:00,81,0,3
CALL0005254,+918896938438,+917093285450,2024-07-21 08:00:00,19,0,2
CALL0005255,+918638642053,+917339009628,2024-12-11 04:00:00,366,0,1
CALL0005256,+918269061602,+917806298324,2024-12-11 03:00:00,157,0,3
CALL0005257,+919744719600,+919168246506,2024-11-04 02:00:00,178,0,3
CALL0005258,+917023537128,+917428519447,2024-06-02 15:00:00,164,0,1
CALL0005259,+918003626534,+917653290380,2024-10-13 00:00:00,348,0,1
CALL0005260,+919639404165,+917856935319,2024-01-24 12:00:00,116,0,2
CALL0005261,+918566536779,+919147457134,2024-02-20 02:00:00,323,0,2
CALL0005262,+918551040717,+917704764050,2024-01-07 09:00:00,11,0,1
CALL0005263,+919400756599,+918687116294,2024-03-31 17:00:00,184,0,3
CALL0005264,+918260982459,+918676425208,2024-10-24 00:00:00,109,0,2
CALL0005265,+919615018376,+919691291790,2024-05-09 17:00:00,144,0,2
CALL0005266,+917036277166,+918955717655,2024-10-02 01:00:00,155,0,2
CALL0005267,+919573012536,+919909852777,2024-12-25 18:00:00,388,0,3
CALL0005268,+919884049458,+917776688815,2024-05-21 07:00:00,80,0,2
CALL0005269,+919154696022,+918505235523,2024-04-26 15:00:00,328,0,1
CALL0005270,+918935474246,+918702129742,2024-09-28 13:00:00,254,0,1
CALL0005271,+918343020583,+918936326003,2024-05-05 22:00:00,289,0,3
CALL0005272,+919062074877,+918260982459,2024-01-13 00:00:00,351,0,3
CALL0005273,+919625885312,+917288371658,2024-09-17 06:00:00,338,0,2
CALL0005274,+917872937918,+918616263752,2024-02-21 12:00:00,211,0,2
CALL0005275,+917699615167,+917504017228,2024-05-20 18:00:00,352,0,2
CALL0005276,+919177913336,+919556565597,2024-02-07 22:00:00,37,0,1
CALL0005277,+917384077099,+919620708136,2024-03-03 22:00:00,319,0,2
CALL0005278,+919878280142,+917806856561,2024-06-27 23:00:00,146,0,3
CALL0005279,+919913925438,+918914803524,2024-03-07 23:00:00,200,0,1
CALL0005280,+917747076388,+919533349799,2024-12-14 22:00:00,373,0,2
CALL0005281,+917505265727,+919300806132,2024-07-24 05:00:00,392,0,1
CALL0005282,+917865040899,+917509377409,2024-09-27 05:00:00,158,0,3
CALL0005283,+917919908192,+917092357358,2024-02-12 14:00:00,102,0,1
CALL0005284,+918715249722,+919203791419,2024-11-20 14:00:00,194,0,1
CALL0005285,+918481114841,+918017825047,2024-06-10 04:00:00,342,0,2
CALL0005286,+917224168658,+917118302366,2024-07-14 17:00:00,159,0,1
CALL0005287,+917310589399,+917858937230,2024-12-03 02:00:00,262,0,1
CALL0005288,+918305730830,+919936479343,2024-07-13 21:00:00,49,0,3
CALL0005289,+919787363358,+917758735063,2024-04-08 15:00:00,306,0,2
CALL0005290,+917161199402,+917116732917,2024-12-06 19:00:00,142,0,2
CALL0005291,+917626148452,+919487161643,2024-08-08 17:00:00,177,0,1
CALL0005292,+917826503417,+917870058392,2024-12-03 19:00:00,22,0,2
CALL0005293,+918149810918,+917953829913,2024-08-08 12:00:00,106,0,3
CALL0005294,+919835333333,+917386983660,2024-03-04 01:00:00,25,0,3
CALL0005295,+918985463586,+919152083196,2024-11-08 18:00:00,157,0,1
CALL0005296,+918664524105,+917060049423,2024-10-08 20:00:00,129,0,2
CALL0005297,+918090989292,+919725355753,2024-02-28 10:00:00,270,0,1
CALL0005298,+918386612504,+918967548495,2024-12-19 13:00:00,78,0,3
CALL0005299,+918923552120,+918999404344,2024-10-30 23:00:00,133,0,3
CALL0005300,+918757618089,+918426390503,2024-12-18 23:00:00,16,0,2
CALL0005301,+919318615913,+919700347548,2024-01-06 20:00:00,322,0,3
CALL0005302,+917580230447,+917959222939,2024-09-30 07:00:00,325,0,1
CALL0005303,+919403863867,+917604740465,2024-10-09 10:00:00,76,0,1
CALL0005304,+918698740182,+917085970362,2024-08-13 03:00:00,75,0,1
CALL0005305,+918144163134,+917628608928,2024-09-04 20:00:00,320,0,1
CALL0005306,+918926642740,+917322472349,2024-08-28 14:00:00,349,0,3
CALL0005307,+919744719600,+919683661777,2024-08-23 14:00:00,128,0,1
CALL0005308,+919360343087,+919182533560,2024-10-19 02:00:00,69,0,2
CALL0005309,+919780809157,+919928273137,2024-07-26 01:00:00,248,0,3
CALL0005310,+919013033704,+919199608288,2024-03-10 16:00:00,98,0,3
CALL0005311,+917469109870,+919645517037,2024-01-08 07:00:00,79,0,2
CALL0005312,+919573202774,+919065309007,2024-06-10 05:00:00,39,0,1
CALL0005313,+918220651115,+919777081500,2024-10-09 15:00:00,39,0,2
CALL0005314,+919168648210,+917064254926,2024-05-31 06:00:00,39,0,1
CALL0005315,+918049017268,+919219480210,2024-11-21 17:00:00,96,0,3
CALL0005316,+918329409918,+919486810853,2024-01-23 05:00:00,137,0,2
CALL0005317,+919954243502,+918046846457,2024-12-08 08:00:00,33,0,3
CALL0005318,+917371148513,+917317999092,2024-03-19 21:00:00,207,0,2
CALL0005319,+917818453480,+917887513807,2024-05-16 01:00:00,208,0,1
CALL0005320,+917276126130,+918729190906,2024-05-14 11:00:00,305,0,3
CALL0005321,+919314480282,+917861138302,2024-05-17 03:00:00,191,0,2
CALL0005322,+917301153830,+919129981964,2024-05-02 11:00:00,282,0,1
CALL0005323,+919212014793,+919890936026,2024-08-05 16:00:00,164,0,3
CALL0005324,+917317999092,+919221311303,2024-09-19 03:00:00,134,0,3
CALL0005325,+918977018447,+917507903267,2024-04-25 16:00:00,329,0,3
CALL0005326,+919911269469,+918151531827,2024-07-01 01:00:00,189,0,3
CALL0005327,+919985658287,+919461992679,2024-09-28 10:00:00,248,0,2
CALL0005328,+918227142684,+918733786264,2024-09-18 13:00:00,92,0,3
CALL0005329,+918257072259,+919488391853,2024-03-30 17:00:00,35,0,3
CALL0005330,+918965677041,+917342627762,2024-12-10 14:00:00,367,0,1
CALL0005331,+917213750572,+918566748581,2024-12-02 04:00:00,291,0,1
CALL0005332,+917137697067,+919736588886,2024-09-01 08:00:00,386,0,1
CALL0005333,+918045199109,+918042141885,2024-02-05 05:00:00,102,0,3
CALL0005334,+917678701723,+917856766421,2024-02-20 17:00:00,278,0,3
CALL0005335,+919201050822,+919756321602,2024-09-16 12:00:00,180,0,3
CALL0005336,+918171446167,+917237705861,2024-08-30 11:00:00,133,0,3
CALL0005337,+917341040475,+919518376274,2024-08-24 14:00:00,341,0,1
CALL0005338,+919988503714,+918190211846,2024-03-01 09:00:00,294,0,1
CALL0005339,+918193512240,+917223975681,2024-11-05 05:00:00,229,0,1
CALL0005340,+918538728636,+917085286025,2024-07-04 15:00:00,62,0,1
CALL0005341,+919400756599,+919695832159,2024-08-16 03:00:00,40,0,1
CALL0005342,+919962514927,+918495412576,2024-10-03 02:00:00,66,0,3
CALL0005343,+917867657141,+918481140641,2024-04-14 18:00:00,87,0,3
CALL0005344,+919466343231,+917125915878,2024-03-13 12:00:00,174,0,1
CALL0005345,+917832568843,+918305922679,2024-05-07 14:00:00,395,0,2
CALL0005346,+918690272481,+918561573680,2024-08-05 05:00:00,201,0,3
CALL0005347,+918612071565,+918146418439,2024-08-23 01:00:00,270,0,1
CALL0005348,+918003066549,+917956686917,2024-01-01 20:00:00,160,0,2
CALL0005349,+919463635287,+919055166882,2024-03-02 03:00:00,335,0,1
CALL0005350,+917777299022,+918185278336,2024-11-24 15:00:00,399,0,3
CALL0005351,+919203209117,+919417496523,2024-02-03 12:00:00,25,0,3
CALL0005352,+918361761634,+919798332796,2024-05-29 05:00:00,389,0,3
CALL0005353,+917660393831,+919711008652,2024-04-12 22:00:00,253,0,1
CALL0005354,+918224825116,+918224945088,2024-10-15 04:00:00,106,0,2
CALL0005355,+919932009493,+918875711212,2024-08-14 09:00:00,400,0,2
CALL0005356,+919038872431,+918508841480,2024-04-10 12:00:00,126,0,2
CALL0005357,+919179871262,+918724204062,2024-12-29 06:00:00,136,0,3
CALL0005358,+917804479213,+919099754332,2024-08-12 06:00:00,13,0,1
CALL0005359,+918302903318,+917806298324,2024-08-10 22:00:00,173,0,2
CALL0005360,+917617418507,+917789604308,2024-05-02 10:00:00,237,0,1
CALL0005361,+919847548812,+919974546940,2024-11-21 22:00:00,387,0,2
CALL0005362,+918216489559,+918229200626,2024-10-25 08:00:00,23,0,3
CALL0005363,+919633795198,+919674922657,2024-10-05 01:00:00,90,0,3
CALL0005364,+917728812234,+918339736928,2024-02-02 17:00:00,369,0,1
CALL0005365,+917672273244,+919696704364,2024-07-26 21:00:00,280,0,3
CALL0005366,+919527812388,+917784877166,2024-05-19 08:00:00,254,0,3
CALL0005367,+918870412461,+918574703267,2024-09-13 08:00:00,52,0,2
CALL0005368,+919488516285,+918340544516,2024-06-09 15:00:00,267,0,3
CALL0005369,+917371620980,+919585754380,2024-05-03 00:00:00,360,0,2
CALL0005370,+919010559688,+919152801931,2024-09-30 23:00:00,395,0,3
CALL0005371,+917784106590,+917165194128,2024-12-20 04:00:00,163,0,2
CALL0005372,+917151685013,+918809596262,2024-06-03 06:00:00,22,0,1
CALL0005373,+917641353044,+919692587452,2024-05-06 16:00:00,97,0,1
CALL0005374,+918936326003,+917604740465,2024-04-06 00:00:00,171,0,1
CALL0005375,+917037509235,+917517035136,2024-11-09 00:00:00,388,0,1
CALL0005376,+918500228652,+919812132471,2024-03-04 16:00:00,348,0,1
CALL0005377,+918027165838,+917919908192,2024-07-17 16:00:00,104,0,1
CALL0005378,+917286093618,+918045199109,2024-06-01 17:00:00,65,0,1
CALL0005379,+919221469320,+919395728640,2024-10-11 09:00:00,363,0,2
CALL0005380,+918388665954,+918183294846,2024-04-21 00:00:00,207,0,2
CALL0005381,+919985897280,+918357257635,2024-11-22 08:00:00,40,0,3
CALL0005382,+917724320527,+919534632096,2024-07-30 06:00:00,395,0,1
CALL0005383,+919418200134,+919612166877,2024-09-15 20:00:00,182,0,1
CALL0005384,+918434904147,+919612166877,2024-04-16 16:00:00,349,0,2
CALL0005385,+919924213347,+919160640772,2024-03-05 23:00:00,69,0,3
CALL0005386,+918647504319,+917418834391,2024-06-07 02:00:00,259,0,3
CALL0005387,+918848738285,+918919817702,2024-12-25 01:00:00,196,0,1
CALL0005388,+918192541353,+918223334138,2024-07-16 18:00:00,212,0,1
CALL0005389,+918146418439,+918400307759,2024-12-12 12:00:00,397,0,3
CALL0005390,+917628608928,+918434904147,2024-11-29 21:00:00,67,0,2
CALL0005391,+919751787759,+919526161894,2024-08-28 21:00:00,328,0,2
CALL0005392,+917806856561,+918983639944,2024-03-19 14:00:00,54,0,1
CALL0005393,+919395529558,+919931185368,2024-11-24 21:00:00,44,0,1
CALL0005394,+918700347193,+917637592770,2024-11-09 05:00:00,350,0,3
CALL0005395,+918326594203,+919875510245,2024-11-24 03:00:00,248,0,3
CALL0005396,+917812655430,+919204943484,2024-12-24 13:00:00,187,0,1
CALL0005397,+917431318752,+918105657328,2024-08-21 21:00:00,137,0,2
CALL0005398,+917134465398,+917087471019,2024-09-27 22:00:00,278,0,3
CALL0005399,+917068166918,+919333567661,2024-04-07 14:00:00,207,0,3
CALL0005400,+918794335148,+918171446167,2024-11-01 16:00:00,363,0,2
CALL0005401,+918160195160,+918837592737,2024-01-12 23:00:00,188,0,2
CALL0005402,+919958386134,+918488996388,2024-01-10 03:00:00,312,0,2
CALL0005403,+919928921904,+917435952956,2024-04-16 09:00:00,134,0,2
CALL0005404,+917342627762,+919704574916,2024-03-22 00:00:00,37,0,3
CALL0005405,+919808383675,+918736608126,2024-08-19 22:00:00,150,0,2
CALL0005406,+918987928210,+917204927991,2024-07-19 19:00:00,190,0,3
CALL0005407,+918796525204,+919395598158,2024-04-27 13:00:00,283,0,2
CALL0005408,+917405031666,+917684106557,2024-11-04 23:00:00,136,0,3
CALL0005409,+917481814166,+917084319450,2024-11-25 13:00:00,299,0,1
CALL0005410,+919764628821,+918857059606,2024-08-27 12:00:00,190,0,3
CALL0005411,+917833150440,+919262383961,2024-08-10 16:00:00,338,0,3
CALL0005412,+918439688474,+919406899624,2024-07-17 07:00:00,225,0,2
CALL0005413,+919213186916,+917313166069,2024-02-07 10:00:00,284,0,1
CALL0005414,+917003794208,+919616320830,2024-10-17 14:00:00,230,0,1
CALL0005415,+917345497247,+919280359296,2024-05-20 03:00:00,82,0,3
CALL0005416,+918914457419,+918376050370,2024-10-14 16:00:00,161,0,1
CALL0005417,+917785332384,+918936326003,2024-11-15 07:00:00,294,0,3
CALL0005418,+919335831787,+917861138302,2024-06-13 10:00:00,121,0,2
CALL0005419,+917884733923,+917868870387,2024-07-17 20:00:00,116,0,2
CALL0005420,+917089533764,+917495925942,2024-08-04 05:00:00,219,0,2
CALL0005421,+918687801264,+919319462819,2024-09-04 15:00:00,264,0,3
CALL0005422,+919263690211,+917005045126,2024-03-12 01:00:00,82,0,1
CALL0005423,+918174697520,+919490331185,2024-03-10 05:00:00,51,0,2
CALL0005424,+919884049458,+917926089872,2024-06-29 17:00:00,350,0,3
CALL0005425,+918783448399,+918650040460,2024-08-05 15:00:00,79,0,2
CALL0005426,+919912903878,+918974088573,2024-06-18 17:00:00,162,0,1
CALL0005427,+919073189424,+917705487456,2024-11-01 13:00:00,116,0,1
CALL0005428,+917519062435,+917575224270,2024-07-31 16:00:00,58,0,2
CALL0005429,+919119303263,+917197221718,2024-05-14 02:00:00,229,0,1
CALL0005430,+917806856561,+917789604308,2024-02-18 09:00:00,125,0,2
CALL0005431,+917784106590,+919847317104,2024-04-02 23:00:00,319,0,2
CALL0005432,+919538348672,+918046935393,2024-01-21 09:00:00,84,0,2
CALL0005433,+917085286025,+919816131532,2024-08-16 23:00:00,361,0,2
CALL0005434,+919422687753,+919466007364,2024-05-24 05:00:00,301,0,3
CALL0005435,+918766418528,+918746523435,2024-09-10 05:00:00,321,0,1
CALL0005436,+917371620980,+918934393295,2024-11-20 16:00:00,93,0,2
CALL0005437,+918286649770,+917632071898,2024-03-18 16:00:00,132,0,1
CALL0005438,+918750232761,+917637592770,2024-10-29 16:00:00,201,0,2
