report_id,victim_id,reported_account_id,reported_phone,complaint_timestamp,complaint_type,amount_lost,jurisdiction_state,jurisdiction_district,ncrb_category_code,evidence_attached
RPT0012078,VIC492185,ACC0028510,+919508777800,2024-09-05 22:00:00,counterfeit_currency,301.36,Andhra Pradesh,AndhraPradesh_D1,NCRB-CC-03,0
RPT0012079,VIC253755,ACC0028511,+919428322899,2024-08-28 01:00:00,UPI_fraud,1458.0,Delhi,Delhi_D2,NCRB-UPI-02,0
RPT0012080,VIC884214,ACC0028511,+919428322899,2024-07-22 17:00:00,digital_arrest,635.11,Delhi,Delhi_D2,NCRB-DA-01,1
RPT0012081,VIC585576,ACC0028511,+919428322899,2024-06-02 19:00:00,phishing,1511.49,Delhi,Delhi_D2,NCRB-PH-04,0
RPT0012082,VIC401997,ACC0028511,+919428322899,2024-11-30 23:00:00,phishing,1521.58,Delhi,Delhi_D2,NCRB-PH-04,0
RPT0012083,VIC566342,ACC0028514,+919653483271,2024-12-08 06:00:00,UPI_fraud,76.91,Karnataka,Karnataka_D1,NCRB-UPI-02,1
RPT0012084,VIC893976,ACC0028514,+919653483271,2024-04-09 19:00:00,counterfeit_currency,67.53,Karnataka,Karnataka_D1,NCRB-CC-03,0
RPT0012085,VIC247458,ACC0028515,+917023197008,2024-04-06 07:00:00,UPI_fraud,1262.62,Uttar Pradesh,UttarPradesh_D3,NCRB-UPI-02,1
RPT0012086,VIC996999,ACC0028515,+917023197008,2024-06-26 21:00:00,investment_scam,2060.59,Uttar Pradesh,UttarPradesh_D3,NCRB-IS-05,0
RPT0012087,VIC577239,ACC0028515,+917023197008,2024-01-13 13:00:00,UPI_fraud,1517.8,Uttar Pradesh,UttarPradesh_D3,NCRB-UPI-02,1
RPT0012088,VIC693299,ACC0028515,+917023197008,2024-11-23 23:00:00,investment_scam,1498.39,Uttar Pradesh,UttarPradesh_D3,NCRB-IS-05,1
RPT0012089,VIC348579,ACC0028515,+917023197008,2024-01-30 07:00:00,digital_arrest,954.99,Uttar Pradesh,UttarPradesh_D3,NCRB-DA-01,1
RPT0012090,VIC462369,ACC0028515,+917023197008,2024-07-21 04:00:00,UPI_fraud,1044.21,Uttar Pradesh,UttarPradesh_D3,NCRB-UPI-02,1
RPT0012091,VIC603033,ACC0028518,+917208383460,2024-10-10 01:00:00,counterfeit_currency,161.53,Delhi,Delhi_D2,NCRB-CC-03,1
RPT0012092,VIC165326,ACC0028518,+917208383460,2024-08-16 07:00:00,UPI_fraud,145.62,Delhi,Delhi_D2,NCRB-UPI-02,1
RPT0012093,VIC500011,ACC0028523,+918572104098,2024-10-03 02:00:00,investment_scam,82.24,Gujarat,Gujarat_D2,NCRB-IS-05,0
RPT0012094,VIC489345,ACC0028527,+919487926508,2024-09-20 10:00:00,phishing,123.9,Uttar Pradesh,UttarPradesh_D3,NCRB-PH-04,1
RPT0012095,VIC214679,ACC0028530,+919149567986,2024-08-02 22:00:00,phishing,216.34,Karnataka,Karnataka_D3,NCRB-PH-04,0
RPT0012096,VIC772237,ACC0028532,+917025972120,2024-11-24 18:00:00,UPI_fraud,185.54,Karnataka,Karnataka_D2,NCRB-UPI-02,1
RPT0012097,VIC448966,ACC0028532,+917025972120,2024-01-10 01:00:00,UPI_fraud,416.33,Karnataka,Karnataka_D2,NCRB-UPI-02,1
RPT0012098,VIC847617,ACC0028537,+917286709076,2024-02-28 11:00:00,phishing,236.45,Delhi,Delhi_D3,NCRB-PH-04,1
RPT0012099,VIC210915,ACC0028542,+918622751344,2024-02-05 09:00:00,phishing,179.63,Karnataka,Karnataka_D1,NCRB-PH-04,0
RPT0012100,VIC221499,ACC0028542,+918622751344,2024-02-25 02:00:00,counterfeit_currency,225.56,Karnataka,Karnataka_D1,NCRB-CC-03,1
RPT0012101,VIC680578,ACC0028544,+919162895248,2024-05-05 03:00:00,digital_arrest,180.49,Karnataka,Karnataka_D2,NCRB-DA-01,0
RPT0012102,VIC179408,ACC0028544,+919162895248,2024-03-05 22:00:00,investment_scam,127.72,Karnataka,Karnataka_D2,NCRB-IS-05,1
RPT0012103,VIC207346,ACC0028545,+917940577109,2024-11-14 23:00:00,counterfeit_currency,11070.04,Maharashtra,Maharashtra_D1,NCRB-CC-03,1
RPT0012104,VIC149104,ACC0028552,+918774251771,2024-10-14 14:00:00,phishing,2373.69,Delhi,Delhi_D3,NCRB-PH-04,1
RPT0012105,VIC279336,ACC0028557,+919191111152,2024-09-25 22:00:00,investment_scam,1812.45,Delhi,Delhi_D2,NCRB-IS-05,1
RPT0012106,VIC512436,ACC0028562,+919098738043,2024-03-25 17:00:00,counterfeit_currency,146.55,Gujarat,Gujarat_D2,NCRB-CC-03,1
RPT0012107,VIC185634,ACC0028563,+919895077725,2024-12-09 00:00:00,investment_scam,749.2,Uttar Pradesh,UttarPradesh_D3,NCRB-IS-05,0
RPT0012108,VIC232046,ACC0028568,+919439380522,2024-10-28 07:00:00,counterfeit_currency,641.7,Tamil Nadu,TamilNadu_D1,NCRB-CC-03,1
RPT0012109,VIC517154,ACC0028571,+917730797859,2024-09-26 07:00:00,digital_arrest,339.07,Karnataka,Karnataka_D3,NCRB-DA-01,1
RPT0012110,VIC760088,ACC0028571,+917730797859,2024-01-09 12:00:00,counterfeit_currency,841.65,Karnataka,Karnataka_D3,NCRB-CC-03,1
RPT0012111,VIC856539,ACC0028571,+917730797859,2024-11-30 09:00:00,UPI_fraud,548.69,Karnataka,Karnataka_D3,NCRB-UPI-02,1
RPT0012112,VIC920837,ACC0028572,+917514516105,2024-01-08 02:00:00,UPI_fraud,1540.74,Gujarat,Gujarat_D1,NCRB-UPI-02,1
RPT0012113,VIC875275,ACC0028572,+917514516105,2024-01-29 20:00:00,counterfeit_currency,1336.6,Gujarat,Gujarat_D1,NCRB-CC-03,0
RPT0012114,VIC708912,ACC0028579,+919181811105,2024-10-19 14:00:00,UPI_fraud,285.71,Telangana,Telangana_D2,NCRB-UPI-02,0
RPT0012115,VIC696642,ACC0028579,+919181811105,2024-02-06 05:00:00,counterfeit_currency,335.14,Telangana,Telangana_D2,NCRB-CC-03,1
RPT0012116,VIC421378,ACC0028582,+918290027802,2024-09-10 20:00:00,counterfeit_currency,579.48,Uttar Pradesh,UttarPradesh_D1,NCRB-CC-03,0
RPT0012117,VIC261228,ACC0028583,+918544131720,2024-11-16 06:00:00,counterfeit_currency,282.61,Rajasthan,Rajasthan_D3,NCRB-CC-03,0
RPT0012118,VIC171480,ACC0028584,+918036803006,2024-06-29 09:00:00,phishing,96.32,Andhra Pradesh,AndhraPradesh_D3,NCRB-PH-04,0
RPT0012119,VIC993181,ACC0028586,+917357215146,2024-06-15 00:00:00,investment_scam,125.16,Tamil Nadu,TamilNadu_D2,NCRB-IS-05,1
RPT0012120,VIC231313,ACC0028588,+918934243901,2024-12-19 17:00:00,UPI_fraud,2040.59,Tamil Nadu,TamilNadu_D1,NCRB-UPI-02,1
RPT0012121,VIC352370,ACC0028588,+918934243901,2024-01-20 15:00:00,UPI_fraud,2117.2,Tamil Nadu,TamilNadu_D1,NCRB-UPI-02,1
RPT0012122,VIC292096,ACC0028588,+918934243901,2024-06-04 02:00:00,phishing,1680.94,Tamil Nadu,TamilNadu_D1,NCRB-PH-04,1
RPT0012123,VIC303736,ACC0028588,+918934243901,2024-07-08 03:00:00,counterfeit_currency,2876.57,Tamil Nadu,TamilNadu_D1,NCRB-CC-03,1
RPT0012124,VIC296920,ACC0028588,+918934243901,2024-01-18 19:00:00,UPI_fraud,1327.08,Tamil Nadu,TamilNadu_D1,NCRB-UPI-02,1
RPT0012125,VIC256893,ACC0028592,+919229477776,2024-11-16 21:00:00,UPI_fraud,99.85,Gujarat,Gujarat_D2,NCRB-UPI-02,0
RPT0012126,VIC631019,ACC0028600,+917048048736,2024-12-16 07:00:00,counterfeit_currency,151.55,Andhra Pradesh,AndhraPradesh_D3,NCRB-CC-03,1
RPT0012127,VIC143697,ACC0028610,+919407352455,2024-02-27 21:00:00,digital_arrest,487.72,Maharashtra,Maharashtra_D2,NCRB-DA-01,0
RPT0012128,VIC237879,ACC0028610,+919407352455,2024-06-22 07:00:00,phishing,313.1,Maharashtra,Maharashtra_D2,NCRB-PH-04,1
RPT0012129,VIC593466,ACC0028611,+919666470837,2024-02-05 15:00:00,investment_scam,139.6,Delhi,Delhi_D2,NCRB-IS-05,1
RPT0012130,VIC511531,ACC0028615,+917938031669,2024-08-17 20:00:00,UPI_fraud,168.0,Uttar Pradesh,UttarPradesh_D3,NCRB-UPI-02,0
RPT0012131,VIC814089,ACC0028619,+918433016587,2024-01-30 01:00:00,digital_arrest,356.44,Tamil Nadu,TamilNadu_D2,NCRB-DA-01,1
RPT0012132,VIC502033,ACC0028621,+918492353828,2024-07-10 20:00:00,counterfeit_currency,211.63,Delhi,Delhi_D2,NCRB-CC-03,1
RPT0012133,VIC465873,ACC0028623,+919061177813,2024-11-26 02:00:00,digital_arrest,3620.27,Andhra Pradesh,AndhraPradesh_D1,NCRB-DA-01,1
RPT0012134,VIC852714,ACC0028626,+919346566176,2024-02-28 22:00:00,investment_scam,4612.52,Maharashtra,Maharashtra_D1,NCRB-IS-05,1
RPT0012135,VIC960612,ACC0028626,+919346566176,2024-09-27 02:00:00,digital_arrest,4339.72,Maharashtra,Maharashtra_D1,NCRB-DA-01,1
RPT0012136,VIC928982,ACC0028639,+918302798074,2024-01-19 02:00:00,digital_arrest,178.65,Andhra Pradesh,AndhraPradesh_D3,NCRB-DA-01,0
RPT0012137,VIC786089,ACC0028640,+918205012018,2024-07-22 14:00:00,UPI_fraud,116.23,Maharashtra,Maharashtra_D3,NCRB-UPI-02,1
RPT0012138,VIC198960,ACC0028640,+918205012018,2024-10-16 23:00:00,phishing,140.84,Maharashtra,Maharashtra_D3,NCRB-PH-04,0
RPT0012139,VIC828610,ACC0028640,+918205012018,2024-04-02 19:00:00,digital_arrest,66.32,Maharashtra,Maharashtra_D3,NCRB-DA-01,1
RPT0012140,VIC366924,ACC0028640,+918205012018,2024-04-06 08:00:00,counterfeit_currency,73.5,Maharashtra,Maharashtra_D3,NCRB-CC-03,1
RPT0012141,VIC968450,ACC0028642,+919847694314,2024-03-08 13:00:00,digital_arrest,249.71,Rajasthan,Rajasthan_D3,NCRB-DA-01,1
RPT0012142,VIC775249,ACC0028643,+919244053744,2024-10-25 14:00:00,digital_arrest,890.2,Andhra Pradesh,AndhraPradesh_D3,NCRB-DA-01,0
RPT0012143,VIC179159,ACC0028649,+917145514664,2024-04-19 05:00:00,investment_scam,2298.45,Andhra Pradesh,AndhraPradesh_D3,NCRB-IS-05,1
RPT0012144,VIC348730,ACC0028669,+919396800023,2024-06-12 16:00:00,phishing,600.89,Uttar Pradesh,UttarPradesh_D1,NCRB-PH-04,1
RPT0012145,VIC373535,ACC0028673,+917493761143,2024-12-30 10:00:00,investment_scam,125.52,Andhra Pradesh,AndhraPradesh_D3,NCRB-IS-05,1
RPT0012146,VIC159204,ACC0028691,+917431498807,2024-06-21 22:00:00,digital_arrest,472.38,Karnataka,Karnataka_D3,NCRB-DA-01,1
RPT0012147,VIC279708,ACC0028693,+918637226249,2024-01-23 18:00:00,phishing,910.05,Maharashtra,Maharashtra_D2,NCRB-PH-04,1
RPT0012148,VIC940100,ACC0028693,+918637226249,2024-04-08 09:00:00,digital_arrest,1046.15,Maharashtra,Maharashtra_D2,NCRB-DA-01,1
RPT0012149,VIC998936,ACC0028693,+918637226249,2024-02-04 19:00:00,counterfeit_currency,707.16,Maharashtra,Maharashtra_D2,NCRB-CC-03,0
RPT0012150,VIC438003,ACC0028693,+918637226249,2024-04-27 19:00:00,UPI_fraud,1013.57,Maharashtra,Maharashtra_D2,NCRB-UPI-02,1
RPT0012151,VIC411998,ACC0028693,+918637226249,2024-12-24 13:00:00,counterfeit_currency,608.51,Maharashtra,Maharashtra_D2,NCRB-CC-03,1
RPT0012152,VIC637146,ACC0028696,+917438257919,2024-01-01 00:00:00,UPI_fraud,842.73,Maharashtra,Maharashtra_D2,NCRB-UPI-02,0
RPT0012153,VIC407629,ACC0028698,+919565982361,2024-12-22 05:00:00,digital_arrest,88.64,West Bengal,WestBengal_D1,NCRB-DA-01,0
RPT0012154,VIC978879,ACC0028701,+917640010111,2024-09-28 08:00:00,investment_scam,189.91,Uttar Pradesh,UttarPradesh_D1,NCRB-IS-05,1
RPT0012155,VIC138611,ACC0028701,+917640010111,2024-05-02 02:00:00,digital_arrest,283.03,Uttar Pradesh,UttarPradesh_D1,NCRB-DA-01,0
RPT0012156,VIC246820,ACC0028701,+917640010111,2024-08-09 04:00:00,phishing,258.59,Uttar Pradesh,UttarPradesh_D1,NCRB-PH-04,1
RPT0012157,VIC285173,ACC0028704,+917793148422,2024-08-24 00:00:00,phishing,517.92,Maharashtra,Maharashtra_D2,NCRB-PH-04,1
RPT0012158,VIC974256,ACC0028720,+919038268144,2024-06-19 22:00:00,counterfeit_currency,1482.86,Maharashtra,Maharashtra_D2,NCRB-CC-03,1
RPT0012159,VIC113744,ACC0028722,+919486052072,2024-06-04 12:00:00,UPI_fraud,2473.65,Tamil Nadu,TamilNadu_D1,NCRB-UPI-02,1
RPT0012160,VIC475769,ACC0028725,+917463121516,2024-05-28 02:00:00,digital_arrest,1797.8,Tamil Nadu,TamilNadu_D2,NCRB-DA-01,1
RPT0012161,VIC304552,ACC0028728,+917648870182,2024-09-30 10:00:00,investment_scam,3735.94,Karnataka,Karnataka_D2,NCRB-IS-05,1
RPT0012162,VIC279408,ACC0028730,+919610690682,2024-09-29 07:00:00,phishing,817.04,Gujarat,Gujarat_D1,NCRB-PH-04,1
RPT0012163,VIC415494,ACC0028730,+919610690682,2024-06-27 19:00:00,UPI_fraud,718.98,Gujarat,Gujarat_D1,NCRB-UPI-02,0
RPT0012164,VIC832535,ACC0028730,+919610690682,2024-10-09 05:00:00,UPI_fraud,1060.85,Gujarat,Gujarat_D1,NCRB-UPI-02,1
RPT0012165,VIC335164,ACC0028732,+918473712027,2024-08-14 13:00:00,phishing,233.22,Maharashtra,Maharashtra_D1,NCRB-PH-04,1
RPT0012166,VIC295516,ACC0028732,+918473712027,2024-12-14 20:00:00,phishing,105.28,Maharashtra,Maharashtra_D1,NCRB-PH-04,0
RPT0012167,VIC479991,ACC0028732,+918473712027,2024-07-26 14:00:00,UPI_fraud,193.71,Maharashtra,Maharashtra_D1,NCRB-UPI-02,0
RPT0012168,VIC961457,ACC0028732,+918473712027,2024-12-22 18:00:00,digital_arrest,162.57,Maharashtra,Maharashtra_D1,NCRB-DA-01,1
RPT0012169,VIC725594,ACC0028733,+919713643369,2024-05-26 17:00:00,investment_scam,334.5,Maharashtra,Maharashtra_D3,NCRB-IS-05,1
RPT0012170,VIC667094,ACC0028733,+919713643369,2024-05-19 03:00:00,digital_arrest,176.77,Maharashtra,Maharashtra_D3,NCRB-DA-01,1
RPT0012171,VIC109675,ACC0028736,+918908631029,2024-07-31 01:00:00,UPI_fraud,1239.93,Karnataka,Karnataka_D1,NCRB-UPI-02,1
RPT0012172,VIC200446,ACC0028736,+918908631029,2024-05-12 00:00:00,digital_arrest,730.03,Karnataka,Karnataka_D1,NCRB-DA-01,0
RPT0012173,VIC527581,ACC0028739,+918804237126,2024-08-18 06:00:00,digital_arrest,529.33,Uttar Pradesh,UttarPradesh_D3,NCRB-DA-01,1
RPT0012174,VIC677266,ACC0028739,+918804237126,2024-03-16 14:00:00,UPI_fraud,477.39,Uttar Pradesh,UttarPradesh_D3,NCRB-UPI-02,0
RPT0012175,VIC584913,ACC0028741,+919959061806,2024-04-14 12:00:00,UPI_fraud,1386.57,Karnataka,Karnataka_D2,NCRB-UPI-02,1
RPT0012176,VIC851270,ACC0028750,+918470621700,2024-12-05 06:00:00,investment_scam,180.51,Maharashtra,Maharashtra_D1,NCRB-IS-05,1
RPT0012177,VIC436649,ACC0028753,+918917201843,2024-10-25 17:00:00,phishing,130.67,West Bengal,WestBengal_D2,NCRB-PH-04,1
RPT0012178,VIC560767,ACC0028756,+917673360307,2024-10-10 11:00:00,counterfeit_currency,4638.27,Telangana,Telangana_D3,NCRB-CC-03,0
RPT0012179,VIC964803,ACC0028767,+919280944041,2024-06-29 16:00:00,phishing,111.17,Karnataka,Karnataka_D1,NCRB-PH-04,1
RPT0012180,VIC740289,ACC0028769,+918596244351,2024-04-03 12:00:00,investment_scam,1175.21,Delhi,Delhi_D3,NCRB-IS-05,1
RPT0012181,VIC592377,ACC0028769,+918596244351,2024-10-04 00:00:00,digital_arrest,1556.23,Delhi,Delhi_D3,NCRB-DA-01,1
RPT0012182,VIC213223,ACC0028769,+918596244351,2024-10-31 06:00:00,investment_scam,1093.25,Delhi,Delhi_D3,NCRB-IS-05,0
RPT0012183,VIC863116,ACC0028771,+919741300324,2024-06-28 06:00:00,digital_arrest,90.25,Rajasthan,Rajasthan_D3,NCRB-DA-01,0
RPT0012184,VIC695492,ACC0028776,+917226134806,2024-01-01 15:00:00,UPI_fraud,121.6,Andhra Pradesh,AndhraPradesh_D1,NCRB-UPI-02,0
RPT0012185,VIC758665,ACC0028781,+918461892961,2024-09-15 10:00:00,counterfeit_currency,171.42,Gujarat,Gujarat_D1,NCRB-CC-03,1
RPT0012186,VIC842978,ACC0028787,+917465067932,2024-02-01 10:00:00,counterfeit_currency,126.34,Delhi,Delhi_D1,NCRB-CC-03,1
RPT0012187,VIC244153,ACC0028788,+918965223865,2024-02-06 10:00:00,digital_arrest,155.02,Rajasthan,Rajasthan_D3,NCRB-DA-01,1
RPT0012188,VIC171166,ACC0028803,+918412737179,2024-10-23 17:00:00,digital_arrest,167.02,Andhra Pradesh,AndhraPradesh_D1,NCRB-DA-01,1
RPT0012189,VIC677589,ACC0028805,+918016837157,2024-04-30 14:00:00,counterfeit_currency,154.71,Rajasthan,Rajasthan_D3,NCRB-CC-03,0
RPT0012190,VIC154567,ACC0028805,+918016837157,2024-08-10 07:00:00,counterfeit_currency,241.41,Rajasthan,Rajasthan_D3,NCRB-CC-03,1
RPT0012191,VIC160562,ACC0028808,+917119503625,2024-02-19 15:00:00,investment_scam,6228.83,Rajasthan,Rajasthan_D1,NCRB-IS-05,1
RPT0012192,VIC109621,ACC0028808,+917119503625,2024-08-30 08:00:00,digital_arrest,5305.75,Rajasthan,Rajasthan_D1,NCRB-DA-01,1
RPT0012193,VIC143963,ACC0028808,+917119503625,2024-06-28 03:00:00,phishing,4864.84,Rajasthan,Rajasthan_D1,NCRB-PH-04,1
RPT0012194,VIC351513,ACC0028809,+918641284227,2024-02-11 12:00:00,investment_scam,192.74,West Bengal,WestBengal_D1,NCRB-IS-05,1
RPT0012195,VIC909935,ACC0028812,+918957619461,2024-01-31 13:00:00,UPI_fraud,375.5,Maharashtra,Maharashtra_D1,NCRB-UPI-02,0
RPT0012196,VIC731973,ACC0028814,+919304040829,2024-10-19 03:00:00,investment_scam,621.65,Andhra Pradesh,AndhraPradesh_D3,NCRB-IS-05,1
RPT0012197,VIC833991,ACC0028817,+918206279689,2024-06-05 08:00:00,digital_arrest,2286.84,Karnataka,Karnataka_D1,NCRB-DA-01,0
RPT0012198,VIC162953,ACC0028817,+918206279689,2024-07-29 20:00:00,digital_arrest,2482.72,Karnataka,Karnataka_D1,NCRB-DA-01,1
RPT0012199,VIC733534,ACC0028823,+919764882239,2024-04-21 05:00:00,phishing,1557.59,Uttar Pradesh,UttarPradesh_D3,NCRB-PH-04,0
RPT0012200,VIC671133,ACC0028826,+917943160137,2024-08-30 12:00:00,digital_arrest,421.46,Telangana,Telangana_D1,NCRB-DA-01,1
RPT0012201,VIC159398,ACC0028826,+917943160137,2024-07-13 02:00:00,phishing,383.53,Telangana,Telangana_D1,NCRB-PH-04,0
RPT0012202,VIC853986,ACC0028826,+917943160137,2024-02-01 15:00:00,investment_scam,326.04,Telangana,Telangana_D1,NCRB-IS-05,0
RPT0012203,VIC677632,ACC0028830,+919191373145,2024-05-09 04:00:00,phishing,485.22,Uttar Pradesh,UttarPradesh_D3,NCRB-PH-04,1
RPT0012204,VIC637081,ACC0028833,+918051597583,2024-09-29 21:00:00,counterfeit_currency,539.61,Uttar Pradesh,UttarPradesh_D3,NCRB-CC-03,1
RPT0012205,VIC115438,ACC0028833,+918051597583,2024-05-25 19:00:00,phishing,425.74,Uttar Pradesh,UttarPradesh_D3,NCRB-PH-04,1
RPT0012206,VIC321389,ACC0028833,+918051597583,2024-12-17 06:00:00,counterfeit_currency,664.9,Uttar Pradesh,UttarPradesh_D3,NCRB-CC-03,0
RPT0012207,VIC715599,ACC0028833,+918051597583,2024-12-10 15:00:00,phishing,900.65,Uttar Pradesh,UttarPradesh_D3,NCRB-PH-04,0
RPT0012208,VIC394523,ACC0028835,+917326377124,2024-03-20 07:00:00,phishing,1057.86,Telangana,Telangana_D1,NCRB-PH-04,1
RPT0012209,VIC353782,ACC0028839,+918084514436,2024-03-31 09:00:00,phishing,258.16,Delhi,Delhi_D1,NCRB-PH-04,0
RPT0012210,VIC663319,ACC0028842,+917490186576,2024-03-05 15:00:00,counterfeit_currency,711.47,Telangana,Telangana_D1,NCRB-CC-03,0
RPT0012211,VIC567699,ACC0028842,+917490186576,2024-12-24 07:00:00,counterfeit_currency,1119.38,Telangana,Telangana_D1,NCRB-CC-03,1
RPT0012212,VIC469282,ACC0028842,+917490186576,2024-11-12 09:00:00,UPI_fraud,1020.57,Telangana,Telangana_D1,NCRB-UPI-02,1
RPT0012213,VIC466795,ACC0028845,+918048036861,2024-07-17 23:00:00,UPI_fraud,134.45,Telangana,Telangana_D3,NCRB-UPI-02,1
RPT0012214,VIC758310,ACC0028847,+919374678697,2024-12-04 04:00:00,counterfeit_currency,357.75,Rajasthan,Rajasthan_D1,NCRB-CC-03,1
RPT0012215,VIC732333,ACC0028850,+917775094594,2024-04-03 16:00:00,digital_arrest,69.08,Telangana,Telangana_D1,NCRB-DA-01,0
RPT0012216,VIC339920,ACC0028859,+918292018951,2024-09-20 09:00:00,UPI_fraud,549.97,Tamil Nadu,TamilNadu_D3,NCRB-UPI-02,1
RPT0012217,VIC901997,ACC0028863,+919530946105,2024-11-28 22:00:00,UPI_fraud,101.31,Uttar Pradesh,UttarPradesh_D1,NCRB-UPI-02,1
RPT0012218,VIC233537,ACC0028872,+919235647345,2024-05-07 05:00:00,counterfeit_currency,351.94,Telangana,Telangana_D1,NCRB-CC-03,1
RPT0012219,VIC997383,ACC0028876,+918154006726,2024-02-21 11:00:00,digital_arrest,199.32,Telangana,Telangana_D1,NCRB-DA-01,1
RPT0012220,VIC326313,ACC0028876,+918154006726,2024-05-14 09:00:00,digital_arrest,490.97,Telangana,Telangana_D1,NCRB-DA-01,1
RPT0012221,VIC896251,ACC0028877,+919276820459,2024-05-04 19:00:00,investment_scam,3222.05,Delhi,Delhi_D1,NCRB-IS-05,1
RPT0012222,VIC321426,ACC0028878,+919148585981,2024-01-04 08:00:00,counterfeit_currency,305.32,Gujarat,Gujarat_D3,NCRB-CC-03,0
RPT0012223,VIC240191,ACC0028884,+918815616181,2024-03-23 12:00:00,counterfeit_currency,89.26,Rajasthan,Rajasthan_D1,NCRB-CC-03,1
RPT0012224,VIC169832,ACC0028891,+919374463105,2024-09-28 23:00:00,phishing,2655.58,Tamil Nadu,TamilNadu_D2,NCRB-PH-04,0
RPT0012225,VIC723671,ACC0028892,+917671123694,2024-06-07 10:00:00,investment_scam,3265.76,Gujarat,Gujarat_D1,NCRB-IS-05,1
RPT0012226,VIC571304,ACC0028897,+919695124461,2024-03-02 05:00:00,digital_arrest,207.02,Karnataka,Karnataka_D1,NCRB-DA-01,1
RPT0012227,VIC664915,ACC0028897,+919695124461,2024-01-21 23:00:00,phishing,223.16,Karnataka,Karnataka_D1,NCRB-PH-04,1
RPT0012228,VIC725294,ACC0028903,+917298070661,2024-06-26 06:00:00,investment_scam,90.66,Tamil Nadu,TamilNadu_D2,NCRB-IS-05,1
RPT0012229,VIC143357,ACC0028904,+918313077737,2024-09-25 21:00:00,investment_scam,73.94,Karnataka,Karnataka_D3,NCRB-IS-05,1
RPT0012230,VIC333194,ACC0028904,+918313077737,2024-01-03 00:00:00,phishing,37.94,Karnataka,Karnataka_D3,NCRB-PH-04,1
RPT0012231,VIC309540,ACC0028905,+918526135887,2024-06-28 19:00:00,investment_scam,200.38,Delhi,Delhi_D2,NCRB-IS-05,1
RPT0012232,VIC103831,ACC0028905,+918526135887,2024-08-10 22:00:00,counterfeit_currency,261.42,Delhi,Delhi_D2,NCRB-CC-03,1
RPT0012233,VIC716377,ACC0028906,+917780945378,2024-09-02 07:00:00,UPI_fraud,135.89,Telangana,Telangana_D1,NCRB-UPI-02,0
RPT0012234,VIC359371,ACC0028912,+919506533249,2024-08-13 16:00:00,phishing,363.07,Maharashtra,Maharashtra_D1,NCRB-PH-04,1
RPT0012235,VIC224914,ACC0028913,+917358949838,2024-11-30 13:00:00,UPI_fraud,379.71,Karnataka,Karnataka_D2,NCRB-UPI-02,1
RPT0012236,VIC845886,ACC0028914,+918094039733,2024-04-17 08:00:00,UPI_fraud,105.19,Rajasthan,Rajasthan_D1,NCRB-UPI-02,1
RPT0012237,VIC582180,ACC0028914,+918094039733,2024-11-21 13:00:00,UPI_fraud,103.56,Rajasthan,Rajasthan_D1,NCRB-UPI-02,1
RPT0012238,VIC992018,ACC0028921,+918750804575,2024-05-28 09:00:00,investment_scam,1126.89,Tamil Nadu,TamilNadu_D1,NCRB-IS-05,1
RPT0012239,VIC804299,ACC0028929,+919170896767,2024-03-09 19:00:00,phishing,238.72,West Bengal,WestBengal_D1,NCRB-PH-04,1
RPT0012240,VIC470337,ACC0028930,+918323935230,2024-07-30 04:00:00,investment_scam,278.33,Maharashtra,Maharashtra_D3,NCRB-IS-05,0
RPT0012241,VIC148535,ACC0028933,+919470878135,2024-05-16 17:00:00,phishing,410.4,Telangana,Telangana_D1,NCRB-PH-04,1
RPT0012242,VIC106415,ACC0028937,+918691602145,2024-12-16 12:00:00,phishing,1861.85,Tamil Nadu,TamilNadu_D3,NCRB-PH-04,1
RPT0012243,VIC461594,ACC0028939,+918624963441,2024-12-06 16:00:00,investment_scam,941.87,Delhi,Delhi_D1,NCRB-IS-05,1
RPT0012244,VIC606713,ACC0028939,+918624963441,2024-04-23 01:00:00,counterfeit_currency,1490.77,Delhi,Delhi_D1,NCRB-CC-03,1
RPT0012245,VIC469131,ACC0028939,+918624963441,2024-12-24 11:00:00,digital_arrest,1199.68,Delhi,Delhi_D1,NCRB-DA-01,1
RPT0012246,VIC919042,ACC0028939,+918624963441,2024-12-13 05:00:00,digital_arrest,1029.7,Delhi,Delhi_D1,NCRB-DA-01,1
RPT0012247,VIC629859,ACC0028942,+917092980082,2024-04-18 01:00:00,digital_arrest,664.78,Karnataka,Karnataka_D3,NCRB-DA-01,0
RPT0012248,VIC241083,ACC0028943,+917811237591,2024-10-04 20:00:00,counterfeit_currency,397.09,Gujarat,Gujarat_D3,NCRB-CC-03,1
RPT0012249,VIC762115,ACC0028945,+918169141487,2024-10-28 01:00:00,UPI_fraud,554.77,Tamil Nadu,TamilNadu_D3,NCRB-UPI-02,1
RPT0012250,VIC690235,ACC0028945,+918169141487,2024-05-18 04:00:00,UPI_fraud,582.6,Tamil Nadu,TamilNadu_D3,NCRB-UPI-02,0
RPT0012251,VIC636878,ACC0028945,+918169141487,2024-08-25 08:00:00,digital_arrest,323.8,Tamil Nadu,TamilNadu_D3,NCRB-DA-01,1
RPT0012252,VIC643093,ACC0028948,+917107390424,2024-05-19 03:00:00,digital_arrest,516.43,Karnataka,Karnataka_D3,NCRB-DA-01,1
RPT0012253,VIC758696,ACC0028951,+917088412717,2024-02-12 03:00:00,UPI_fraud,830.48,Telangana,Telangana_D1,NCRB-UPI-02,1
